subject,predicate,object
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Học_bổng_của_Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#Trình_độ_Sau_Đại_học,http://example.org/sgu#offersProgram,http://example.org/sgu#Ngôn_ngữ_học
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Thạc_sĩ
http://example.org/sgu#hasStudent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Chính_trị___Du_lịch
http://example.org/sgu#Lịch_sử_Việt_Nam,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_hữu_cơ___Quản_trị_Kinh_doanh
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Khoa_học_Tự_nhiên___Kỹ_thuật_Phần_mềm
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Lịch_sử___Luật
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Tiếng_Anh___Quốc_tế_học
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giảng_viên_2
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Toán_Giải_tích
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trình_độ_Tiến_sĩ
http://example.org/sgu#Hợp_tác_quốc_tế_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Hóa_hữu_cơ___Quản_trị_Kinh_doanh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Sư_phạm_Khoa_học_Tự_nhiên___Kỹ_thuật_Phần_mềm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Chương_trình_giáo_dục_thường_xuyên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Mỹ_thuật___Quản_lý_Giáo_dục
http://example.org/sgu#Trình_độ_Tiến_sĩ,http://example.org/sgu#offersProgram,http://example.org/sgu#Hóa_hữu_cơ
http://example.org/sgu#publishesIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tạp_chí_Khoa_học
http://example.org/sgu#Ngôn_ngữ_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Trình_độ_Sau_Đại_học
http://example.org/sgu#Các_khoa_chuyên_môn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Sư_phạm_Tiếng_Anh___Quốc_tế_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trình_độ_Sau_Đại_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_lý_thuyết_và_Hóa_lý___Tài_chính___Ngân_hàng
http://example.org/sgu#Chương_trình_đại_trà,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Hệ_chính_quy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Địa_lý___Kỹ_thuật_Điện
http://example.org/sgu#Quy_định_chung_về_bài_báo_khoa_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#publishesIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Cử_nhân
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Hóa_học___Kỹ_thuật_Điện_tử___Viễn_thông
http://example.org/sgu#Giảng_viên_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trình_độ_Đại_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasStudent,http://example.org/sgu#Sinh_viên_2
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hệ_chính_quy
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Chương_trình_chính_quy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#CNKT_Điện__Điện_tử___Thông_tin___Thư_viện
http://example.org/sgu#Chương_trình_Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trình_độ_Sau_Đại_học,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_lý_Giáo_dục
http://example.org/sgu#hasPurpose,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tôn_chỉ__mục_đích_hoạt_động
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Hợp_tác_quốc_tế
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Thạc_sĩ
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#CNKT_Điện_tử___Viễn_thông___Thanh_nhạc
http://example.org/sgu#Sư_phạm_Vật_lý___Tâm_lý_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_chính_quy
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_hữu_cơ
http://example.org/sgu#Sư_phạm_Sinh_học___Quản_trị_Văn_phòng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasSubmissionGuidelines,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Sinh_học___Quản_trị_Văn_phòng
http://example.org/sgu#Trình_độ_Sau_Đại_học,http://example.org/sgu#offersProgram,http://example.org/sgu#Khoa_học_Máy_tính___Toán_Giải_tích
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Các_phòng_ban_chức_năng
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Các_chương_trình_hợp_tác__đào_tạo_quốc_tế
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasStudent,http://example.org/sgu#Sinh_viên_1
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Dự_án_nghiên_cứu_1
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Dự_án_nghiên_cứu_2
http://example.org/sgu#Trình_độ_Đại_học,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_đại_trà
http://example.org/sgu#offersProgram,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trình_độ_Tiến_sĩ,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_trị_Kinh_doanh
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Chương_trình_đại_trà
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Thông_tin___Việt_Nam_học
http://example.org/sgu#Chương_trình_đào_tạo_tiếng_Hoa,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Chương_trình_liên_kết_đào_tạo_khác,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#conductsResearch,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Bài_báo_Khoa_học_và_báo_cáo_tham_luận
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Giảng_viên_1
http://example.org/sgu#Các_tổ_chức_đoàn_thể,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Các_trung_tâm_trực_thuộc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Vật_lý___Tâm_lý_học
http://example.org/sgu#Giáo_dục_Chính_trị___Du_lịch,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Giáo_dục_thường_xuyên
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Toán_học___Tài_chính___Ngân_hàng
http://example.org/sgu#Khoa_Kinh_tế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Nghệ_thuật
http://example.org/sgu#Chương_trình_đại_trà,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Lịch_sử___Địa_lý___Ngôn_ngữ_Anh
http://example.org/sgu#Hợp_tác_quốc_tế,http://example.org/sgu#includes,http://example.org/sgu#Công_tác_đối_ngoại
http://example.org/sgu#Học_bổng_của_Bộ_Giáo_dục_Đài_Loan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Khoa_Kỹ_thuật
http://example.org/sgu#publishesIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cử_nhân
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Các_tổ_chức_đoàn_thể
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Âm_nhạc___Kinh_doanh_Quốc_tế
http://example.org/sgu#hasStudent,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sinh_viên_1
http://example.org/sgu#Giáo_dục_thường_xuyên,http://example.org/sgu#offersProgram,http://example.org/sgu#Đào_tạo_văn_bằng_thứ_hai
http://example.org/sgu#Trình_độ_Đại_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
