subject,predicate,object
http://example.org/sgu#Chương_trình_Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Sư_phạm_Toán_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_đoàn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Đào_tạo_sau_đại_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_đào_tạo_Cao_học
http://example.org/sgu#Giáo_dục_Tiểu_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Quốc_tế_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Sinh_học
http://example.org/sgu#Chương_trình_Thạc_sĩ_Giảng_dạy_tiếng_Anh__TESOL___Đại_học_Huddersfiled_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giảng_viên_Đại_học_Sài_Gòn
http://example.org/sgu#Khoa_học_Môi_trường,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_đào_tạo_Đại_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Địa_lý
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Luật
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Công_tác_sinh_viên
http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Tự_nhiên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trung_tâm_Khảo_thí,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hội_Sinh_viên
http://example.org/sgu#Khoa_Khoa_học_Môi_trường,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Công_đoàn
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Kế_toán
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Cao_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Lý_luận___Phương_pháp_dạy_học_bộ_môn_Toán__Cao_học_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Lịch_sử_Việt_Nam__Cao_học_
http://example.org/sgu#offersProgram,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Thiết_bị
http://example.org/sgu#conductsResearch,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Viện_Khoa_học_Dữ_liệu_và_Trí_tuệ_nhân_tạo
http://example.org/sgu#Trung_tâm_Ngoại_ngữ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Kỹ_thuật_Điện
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Hợp_tác_quốc_tế___Doanh_nghiệp
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chứng_chỉ_Công_nghệ_Thông_tin
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Công_tác_sinh_viên
http://example.org/sgu#hasInternationalCooperation,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trường_Đại_học_Khoa_học_Ứng_dụng_IMC_Krems
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Hội_Sinh_viên
http://example.org/sgu#Quy_định_và_thể_lệ_gửi_bài_Tạp_chí_Khoa_học_ĐHSG,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ban_Quản_lý_Dự_án___Xây_dựng
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Bộ_môn_Giáo_dục_Quốc_phòng___An_ninh___Giáo_dục_Thể_chất
http://example.org/sgu#Chứng_chỉ_Công_nghệ_Thông_tin,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasStudent,http://example.org/sgu#Sinh_viên_Đại_học_Sài_Gòn
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Việt_Nam_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Hợp_tác_quốc_tế___Doanh_nghiệp
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_lý_Giáo_dục__Cao_học_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_học_Máy_tính__Cao_học_
http://example.org/sgu#Sư_phạm_Ngữ_Văn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Mỹ_thuật
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Giáo_dục_Tiểu_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Ban_Quản_lý_Dự_án___Xây_dựng
http://example.org/sgu#Sư_phạm_Địa_lý,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Đại_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Đào_tạo_Đại_học_liên_thông
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Đề_tài_Nghiên_cứu_khoa_học_sinh_viên_cấp_cơ_sở
http://example.org/sgu#Hợp_tác_quốc_tế_đa_phương,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Toán_Giải_tích__Cao_học_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Hóa_lý_thuyết_và_Hóa_lý__Cao_học_
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Quản_lý_khoa_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Hợp_tác_quốc_tế_đa_phương
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_Thạc_sĩ_Giảng_dạy_tiếng_Anh__TESOL___Đại_học_Huddersfiled_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_trị_Kinh_doanh
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Nghệ_thuật
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Học_bổng_Asian_Nursing_Scholarship__Singapore_
http://example.org/sgu#Chương_trình_đào_tạo_Cao_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Kỹ_thuật_Điện,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Văn_hóa_và_Du_lịch
http://example.org/sgu#Toán_Ứng_dụng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Học_bổng_Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Kỹ_thuật_Phần_mềm
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Hóa_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Thanh_nhạc
http://example.org/sgu#Chương_trình_đào_tạo_Đại_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Sư_phạm_Tiếng_Anh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasInternationalCooperation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Quản_lý_khoa_học
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cơ_sở_04_Tôn_Đức_Thắng
http://example.org/sgu#Sư_phạm_Mỹ_thuật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Phòng_Công_tác_sinh_viên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Khoa_học_Ứng_dụng_IMC_Krems,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Kế_toán,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Quy_chế_quản_lý_hoạt_động_Khoa_học_và_Công_nghệ
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cao_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Âm_nhạc
http://example.org/sgu#Quản_lý_Giáo_dục__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Tâm_lý_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Cơ_sở_04_Tôn_Đức_Thắng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Điện_tử___Viễn_thông
http://example.org/sgu#Luật_dân_sự_và_tố_tụng_dân_sự__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Giáo_dục
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Kỹ_thuật_Môi_trường
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Bộ_Y_tế_Singapore__MOHH_
http://example.org/sgu#Học_bổng_Asian_Nursing_Scholarship__Singapore_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Khoa_Điện_tử___Viễn_thông,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Toán_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_học_Môi_trường
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đại_học
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ký_túc_xá_99_An_Dương_Vương
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Khảo_thí
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Toán_Ứng_dụng
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Tài_chính___Kế_toán
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đào_tạo_chính_quy
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Ngoại_ngữ
http://example.org/sgu#Kỹ_thuật_Phần_mềm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Thông_tin___Thư_viện,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Khoa_Nghệ_thuật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Ký_túc_xá_99_An_Dương_Vương,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Bồi_dưỡng_nghiệp_vụ_sư_phạm
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Khoa_học_Chính_trị
http://example.org/sgu#Lịch_sử_Việt_Nam__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#conductsResearch,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Diễn_đàn_giáo_dục_đại_học__khoa_học_và_nghiên_cứu
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Ký_túc_xá_99_An_Dương_Vương
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_lý_Giáo_dục__Tiến_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Khảo_thí
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tài_chính___Ngân_hàng__Cao_học_
http://example.org/sgu#Thanh_nhạc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Phòng_Đào_tạo_sau_đại_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Luật_dân_sự_và_tố_tụng_dân_sự__Cao_học_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_trị_Kinh_doanh__Tiến_sĩ_
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Công_nghệ_thông_tin
http://example.org/sgu#Quản_trị_Kinh_doanh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Ngoại_ngữ
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Viện_Nghiên_cứu_Môi_trường___Sức_khỏe
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Tài_chính___Ngân_hàng
http://example.org/sgu#Giáo_dục_thường_xuyên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Tiến_sĩ
http://example.org/sgu#Quản_lý_Giáo_dục,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Toán_Giải_tích__Tiến_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Tài_chính___Ngân_hàng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Trường_Đại_học_Khoa_học_Ứng_dụng_IMC_Krems
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Lịch_sử_Việt_Nam__Tiến_sĩ_
http://example.org/sgu#Trung_tâm_Tuyển_sinh___Truyền_thông,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Tạp_chí_chuyên_ngành_và_Kỷ_yếu_Hội_thảo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_lý_Giáo_dục
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đào_tạo_văn_bằng_thứ_hai
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Công_nghệ_thông_tin
http://example.org/sgu#Cơ_sở_04_Tôn_Đức_Thắng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Chương_trình_đào_tạo_tiếng_Hoa__Đài_Loan_
http://example.org/sgu#Giảng_viên_Đại_học_Sài_Gòn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cơ_sở_273_An_Dương_Vương
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Ngôn_ngữ_Anh
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Thư_viện___Văn_phòng
http://example.org/sgu#Bồi_dưỡng_nghiệp_vụ_sư_phạm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#conductsResearch,http://example.org/sgu#Hoạt_động_xuất_bản_bài_báo_và_báo_cáo_hội_thảo_của_sinh_viên
http://example.org/sgu#hasInternationalCooperation,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Văn_học_Việt_Nam__Cao_học_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Tiếng_Anh
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Cơ_sở_273_An_Dương_Vương
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chương_trình_đào_tạo_Cao_học
http://example.org/sgu#Phòng_Tổ_chức___Cán_bộ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Cao_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Ngoại_ngữ
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Ký_túc_xá
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Sinh_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_Thông_tin__Chất_lượng_cao_
http://example.org/sgu#Kinh_doanh_Quốc_tế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Tiến_sĩ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Toán___Ứng_dụng
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trạm_Y_tế
http://example.org/sgu#Công_nghệ_kỹ_thuật_Điện__Điện_tử,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đoàn_Thanh_niên
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Công_nghệ_Thông_tin
http://example.org/sgu#Trung_tâm_Thực_hành_Sư_phạm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Ngữ_Văn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Ký_túc_xá
http://example.org/sgu#Quản_trị_Kinh_doanh__Tiến_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trạm_Y_tế
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chứng_chỉ_Công_nghệ_Thông_tin
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Đoàn_Thanh_niên
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Giáo_dục_thường_xuyên
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tiến_sĩ
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#publishesIn,http://example.org/sgu#Tạp_chí_chuyên_ngành_và_Kỷ_yếu_Hội_thảo
http://example.org/sgu#Toán_Giải_tích__Cao_học_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Lịch_sử___Địa_lý
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Khảo_thí___Đảm_bảo_chất_lượng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Giáo_dục_Mầm_non
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Mỹ_thuật
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hiệu_trưởng
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Khoa_học_Tự_nhiên
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Giáo_dục_thường_xuyên
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đào_tạo_Đại_học_liên_thông
http://example.org/sgu#Du_lịch,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Hiệp_hội_Phát_triển_Kinh_tế_Văn_hóa_Giáo_dục_Đài_Việt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Toán_Giải_tích__Cao_học_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_lý_thuyết_và_Hóa_lý__Cao_học_
