subject,predicate,object
http://example.org/sgu#Sư_phạm_Âm_nhạc___Kinh_doanh_Quốc_tế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#manages,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đề_tài_NCKH_cấp_cơ_sở
http://example.org/sgu#offersCertificate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Kế_hoạch___Tài_chính
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasResearchPolicy,http://example.org/sgu#Quyền_li_NCKH
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Bộ_Y_tế_Singapore
http://example.org/sgu#Giáo_dục_Mầm_non___Kế_toán,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasField,http://example.org/sgu#Nghệ_thuật
http://example.org/sgu#Phòng_Khảo_thí___Đảm_bảo_chất_lượng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Phòng_Quản_lý_Khoa_học,http://example.org/sgu#manages,http://example.org/sgu#Quyền_li_NCKH
http://example.org/sgu#Khoa_Khoa_học_Chính_trị,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Công_nghệ_Thông_tin
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Pháp
http://example.org/sgu#hasFaculty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Thạc_sĩ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersInternationalProgram,http://example.org/sgu#Asian_Nursing_Scholarship
http://example.org/sgu#Văn_hóa_xã_hội,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Phó_Hiệu_trưởng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Liên_thông_Công_nghệ_Thông_tin
http://example.org/sgu#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#CNKT_Điện__Điện_tử___Thông_tin___Thư_viện
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_trị_Kinh_doanh__Thạc_sĩ_
http://example.org/sgu#offersCertificate,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Thông_tin
http://example.org/sgu#leadsTo,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_Bộ
http://example.org/sgu#Phòng_Đào_tạo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tài_chính___Ngân_hàng__Thạc_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Hiệp_hội_Phát_triển_Kinh_tế_Văn_hóa_Giáo_dục_Đài_Việt
http://example.org/sgu#Sư_phạm_Lịch_sử___Địa_lý___Ngôn_ngữ_Anh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#manages,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quyền_li_NCKH
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Vừa_làm_vừa_học_Quản_trị_Kinh_doanh
http://example.org/sgu#Khoa_Giáo_dục_Tiểu_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Singapore
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Đào_tạo
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai_Giáo_dục_Tiểu_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Hoa_Kỳ
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Viện_Nghiên_cứu_Môi_trường___Sức_khỏe
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Anh
http://example.org/sgu#partneredWith,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasCampus,http://example.org/sgu#Cơ_sở_273_An_Dương_Vương
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Khoa_học_Môi_trường
http://example.org/sgu#Bộ_Giáo_dục_Đài_Loan,http://example.org/sgu#locatedIn,http://example.org/sgu#Đài_Loan
http://example.org/sgu#Khoa_Quản_trị_Kinh_doanh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Thụy_Điển
http://example.org/sgu#hasSubmissionProcess,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Chương_trình_chuyển_tiếp_Đại_học_Huddersfield
http://example.org/sgu#hasResearchPolicy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Vừa_làm_vừa_học_Tài_chính___Kế_toán
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Tự_nhiên
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Đào_tạo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Áo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Viện_Nghiên_cứu_Môi_trường___Sức_khỏe
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai_Ngôn_ngữ_Anh
http://example.org/sgu#sponsoredBy,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Học_bổng_Đài_Loan
http://example.org/sgu#Liên_thông_Giáo_dục_Tiểu_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Đoàn_Thanh_niên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Malaysia
http://example.org/sgu#Ban_Biên_tập_Tạp_chí_Khoa_học,http://example.org/sgu#partOf,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Hội_đồng_trường,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_hữu_cơ__Tiến_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Lịch_sử_Việt_Nam__Tiến_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasAward,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA
http://example.org/sgu#Khoa_học_Máy_tính__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Đào_tạo_quốc_tế
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Quản_lý_Giáo_dục__Thạc_sĩ_
http://example.org/sgu#hasField,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Chính_trị
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Vừa_làm_vừa_học_Tài_chính___Ngân_hàng
http://example.org/sgu#hasSubmissionProcess,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#Đài_Loan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Liên_thông,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Toán_học___Tài_chính___Ngân_hàng
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Đào_tạo_sau_đại_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai_Kế_toán
http://example.org/sgu#Áo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersInternationalProgram,http://example.org/sgu#Thạc_sĩ_Giảng_dạy_tiếng_Anh__TESOL_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ngôn_ngữ_học__Thạc_sĩ_
http://example.org/sgu#Đại_học_Huddersfield,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Tập_đoàn_Y_tế_Quốc_gia_Singapore__MOHH_
http://example.org/sgu#Đề_tài_NCKH_cấp_cơ_sở,http://example.org/sgu#leadsTo,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_cơ_sở
http://example.org/sgu#hasAward,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_cơ_sở
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Đại_học_Khoa_học_Ứng_dụng_IMC_Krems
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trường_Đại_học_Quốc_gia_Sư_Phạm_Đài_Loan
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_đoàn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDegree,http://example.org/sgu#Thạc_sĩ
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Liên_thông_Quản_trị_Kinh_doanh
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Đào_tạo_sau_đại_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Giáo_dục_Tiểu_học___Khoa_học_Môi_trường
http://example.org/sgu#Liên_thông_Kế_toán,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Toán_Giải_tích__Thạc_sĩ_
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Bộ_Y_tế_Singapore
http://example.org/sgu#Sư_phạm_Sinh_học___Quản_trị_Văn_phòng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Công_tác_sinh_viên
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Vừa_làm_vừa_học_Giáo_dục_Mầm_non
http://example.org/sgu#locatedIn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Đại_học_Huddersfield
http://example.org/sgu#cooperatesWithCountry,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_Quốc
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Sinh_học___Quản_trị_Văn_phòng
http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Tự_nhiên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trung_tâm_Khảo_thí,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hội_Sinh_viên
http://example.org/sgu#Khoa_Khoa_học_Môi_trường,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Công_đoàn
http://example.org/sgu#hasResearchPolicy,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Quyền_li_NCKH,http://example.org/sgu#includes,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_cơ_sở
http://example.org/sgu#offersProgram,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Thiết_bị
http://example.org/sgu#Vừa_làm_vừa_học_Tài_chính___Ngân_hàng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersCertificate,http://example.org/sgu#Tiếng_Anh_theo_khung_năng_lực_6_bậc
http://example.org/sgu#Trung_tâm_Ngoại_ngữ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Hiệp_hội_Phát_triển_Kinh_tế_Văn_hóa_Giáo_dục_Đài_Việt
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasAccreditation,http://example.org/sgu#Kiểm_định_chất_lượng_giáo_dục
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Hợp_tác_quốc_tế___Doanh_nghiệp
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Công_tác_sinh_viên
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasCampus,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cơ_sở_273_An_Dương_Vương
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Hội_Sinh_viên
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ban_Quản_lý_Dự_án___Xây_dựng
http://example.org/sgu#includes,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_cơ_sở
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Pháp
http://example.org/sgu#Quản_lý_Giáo_dục__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Hợp_tác_quốc_tế___Doanh_nghiệp
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Giáo_dục_Tiểu_học
http://example.org/sgu#hasRequirement,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersInternationalProgram,http://example.org/sgu#Cử_nhân_Quốc_tế_Quản_trị_Kinh_doanh_và_Quản_lý_Thương_mại_Điện_tử
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Ban_Quản_lý_Dự_án___Xây_dựng
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Âm_nhạc___Kinh_doanh_Quốc_tế
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasAward,http://example.org/sgu#Huân_chương_Lao_động_Hạng_Ba
http://example.org/sgu#hasAccreditation,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Kiểm_định_chất_lượng_giáo_dục
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Quản_lý_khoa_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Khoa_học_Máy_tính__Thạc_sĩ_
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Nghệ_thuật
http://example.org/sgu#Quản_trị_Kinh_doanh__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasCampus,http://example.org/sgu#Cơ_sở_04_Tôn_Đức_Thắng
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Văn_hóa_và_Du_lịch
http://example.org/sgu#Trường_Trung_học_Thực_hành_Sài_Gòn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Tập_đoàn_Y_tế_Quốc_gia_Singapore__MOHH_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Lịch_sử___Luật
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Tiếng_Anh___Quốc_tế_học
http://example.org/sgu#Hoa_Kỳ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Văn_học_Việt_Nam__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasInternationalCooperation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#LL___PPDH_bộ_môn_Toán__Thạc_sĩ_
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Quản_lý_khoa_học
http://example.org/sgu#Trường_Đại_học_Quốc_gia_Sư_Phạm_Đài_Loan,http://example.org/sgu#locatedIn,http://example.org/sgu#Đài_Loan
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Văn_bằng_hai_Luật
http://example.org/sgu#Phòng_Công_tác_sinh_viên,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasResearchPolicy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Điều_kiện_tham_gia_NCKH
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Sư_phạm_Mỹ_thuật___Quản_lý_Giáo_dục
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Luật_dân_sự_và_tố_tụng_dân_sự__Thạc_sĩ_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_hữu_cơ__Thạc_sĩ_
http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn,http://example.org/sgu#hasRequirement,http://example.org/sgu#Cấu_trúc_bài_báo
http://example.org/sgu#partneredWith,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Đào_tạo_tiếng_Hoa__Đài_Loan_
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Liên_thông_Kế_toán
http://example.org/sgu#Phòng_Quản_lý_Khoa_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Khoa_học_Tự_nhiên___Kỹ_thuật_Phần_mềm
http://example.org/sgu#LL___PPDH_bộ_môn_Toán__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Điện_tử___Viễn_thông
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Áo
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Văn_bằng_hai_Quản_lý_Giáo_dục
http://example.org/sgu#Hình_ảnh_minh_họa,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Giáo_dục
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersInternationalProgram,http://example.org/sgu#Đào_tạo_tiếng_Hoa__Đài_Loan_
http://example.org/sgu#Sư_phạm_Lịch_sử___Luật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasCampus,http://example.org/sgu#Ký_túc_xá_99_An_Dương_Vương
http://example.org/sgu#Khoa_Điện_tử___Viễn_thông,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#includes,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Pháp,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Anh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Vừa_làm_vừa_học_Giáo_dục_Mầm_non,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Bộ_Giáo_dục_Đài_Loan
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#CNKT_Điện__Điện_tử___Thông_tin___Thư_viện
http://example.org/sgu#hasAward,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_trị_Kinh_doanh__Thạc_sĩ_
http://example.org/sgu#hasRequirement,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Khảo_thí
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Liên_thông_Giáo_dục_Tiểu_học
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Tài_chính___Kế_toán
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trường_Trung_học_Thực_hành_Sài_Gòn
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Ngoại_ngữ
http://example.org/sgu#leadsTo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Vừa_làm_vừa_học_Luật
http://example.org/sgu#managedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
